0,0.47592,5,2,1
0.052632,0.47592,5,2,1
0.10526,0.47592,5,2,1
0.15789,0.47592,5,2,1
0.21053,0.47592,5,2,1
0.26316,0.47592,5,2,1
0.31579,0.47592,5,2,1
0.36842,0.47592,5,2,1
0.42105,0.47592,5,2,1
0.47368,0.47592,5,2,1
0.52632,0.47592,5,2,1
0.57895,0.47592,5,2,1
0.63158,0.47592,5,2,1
0.68421,0.47592,5,2,1
0.73684,0.47592,5,2,1
0.78947,0.47592,5,2,1
0.84211,0,0,0,0
0.89474,0,0,0,0
0.94737,0,0,0,0
1,0,0,0,0
