0,0.80032,2,2,5
0.052632,0.80032,2,2,5
0.10526,0.80032,2,2,5
0.15789,0.80032,2,2,5
0.21053,0.80032,2,2,5
0.26316,0.80032,2,2,5
0.31579,0.80032,2,2,5
0.36842,0.80032,2,2,5
0.42105,0.80032,2,2,5
0.47368,0.80032,2,2,5
0.52632,0.80032,2,2,5
0.57895,0.80032,2,2,5
0.63158,0.79504,3,2,4
0.68421,0.79099,4,2,3
0.73684,0.79099,4,2,3
0.78947,0,0,0,0
0.84211,0,0,0,0
0.89474,0,0,0,0
0.94737,0,0,0,0
1,0,0,0,0
